user_id;song_id;num_clicks;ml;g;f;mod;artists
35506;84817;3;11.998795165468747;Shoegaze;1;2023-02-25;8384
37060;59262;3;11.662310840100421;Electronic;0;2023-08-03;4126
28926;34023;89;348.86637314293455;Hip-Hop;0;2023-11-10;6129
33434;15668;33;136.6246558904054;Pop;1;2023-07-24;1409
32059;18066;26;102.89988037365157;Pop;0;2023-11-12;2780
36776;87192;14;54.76751659484526;Electronic;0;2023-03-25;3347
28357;10007;31;127.8056487984963;Electronic;0;2023-11-15;6946
36513;71820;40;172.23604395272613;Electronic;0;2023-11-12;7133
28485;45077;70;304.00312539358663;Hip-Hop;0;2023-04-17;5250
27752;68862;60;228.0607585117953;Zeuhl;0;2023-11-26;4379
31445;96320;62;238.36760883089647;Pop;0;2023-06-20;1935
28876;50394;60;255.56656324052912;Witch House;0;2023-05-22;5952
28432;3144;13;50.71513503624163;Rock;0;2023-07-21;8882
30379;57506;22;86.95579566381952;Rock;0;2023-01-03;2609
35939;12418;64;238.74627803298884;Electronic;1;2023-03-22;6778
30101;31301;31;128.44904797646856;Rock;0;2023-01-30;2921
32176;92063;40;159.76074389226528;Electronic;1;2023-06-17;8462
30669;28897;25;105.30912857492545;Rock;0;2023-03-02;3404
35117;50630;47;195.55952736521718;Post-Metal;0;2023-06-07;4565
36213;27607;72;303.1570077962901;Pop;0;2023-04-19;2918
35004;39917;15;63.19378628066932;Folktronica;0;2023-11-11;4497
33577;61331;30;117.67981452014527;Electronic;0;2023-07-02;5318
35251;7552;65;259.824828447158;Pop;1;2023-04-07;8451
29529;56423;31;125.26775315623861;Rock;1;2023-01-14;3879
33130;67783;9;36.193858169612604;Pop;0;2023-09-16;8600
35939;65392;24;99.29889638702161;Hip-Hop;1;2023-04-16;8888
32560;63412;81;316.52659376624723;Zeuhl;0;2023-10-15;1176
31762;73186;97;394.1144168509297;Pop;0;2023-08-11;5665
34153;889;92;357.38483848773535;Rock;0;2023-02-17;995
29529;57136;44;178.2327274660504;Electronic;0;2023-07-06;1828
33967;29425;23;93.6879471332205;Hip-Hop;1;2023-07-12;7993
36553;41560;2;7.528752389162588;Rock;0;2023-09-30;7204
36070;11076;61;248.3199620269094;Electronic;0;2023-07-06;2196
31939;22700;78;333.2964253034546;Rock;0;2023-03-02;2714
30701;47973;66;278.07654912293356;Rock;0;2023-08-31;5699
28128;9951;54;203.2635512429986;Chiptune;1;2023-06-13;468
30776;5414;94;352.2364751242024;Rock;1;2023-03-25;5892
29124;39306;9;36.94593278343301;Electronic;1;2023-04-28;6662
28862;3570;54;217.6425465166342;Pop;0;2023-09-16;6253
35440;66779;21;83.3633098594888;Rock;0;2023-03-31;7423
36365;30086;13;45.52544741833394;Hip-Hop;1;2023-10-08;8307
34568;76024;72;273.21887572284163;Rock;1;2023-04-13;3949
33792;83846;81;344.91009934972544;Hip-Hop;0;2023-08-17;6746
31422;96308;7;28.589532003246205;Electronic;1;2023-11-14;7711
32215;92175;14;61.56529685673881;Pop;0;2023-06-01;1327
30837;36164;14;58.42930592026576;Hip-Hop;1;2023-05-25;7569
34954;49593;51;207.36369394827366;Rock;0;2023-05-05;3378
36095;87152;69;254.36019038957937;Hip-Hop;1;2023-08-25;2664
34190;57334;53;215.55555151723354;Rock;0;2023-11-05;4129
33727;8040;75;298.64896290655787;Electronic;0;2023-04-26;8842
35628;8199;41;154.76460985089236;Electronic;0;2023-09-02;6190
34802;34355;18;76.66851010893294;Hip-Hop;0;2023-03-19;6481
31633;3825;39;156.48320482306136;Pop;0;2023-05-12;8655
34117;50421;68;277.6565615420665;Doom Metal;0;2023-07-11;1026
33881;89536;26;99.697485892212;Pop;0;2023-08-29;3001
36228;3437;73;297.28474669999275;Hip-Hop;0;2023-04-29;8175
35296;93551;42;166.6434653662783;Hip-Hop;0;2023-07-05;8205
31201;40858;51;227.28518054884916;Rock;0;2023-10-11;2235
29055;16058;45;175.03493208540522;Post-Metal;0;2023-04-09;9547
28390;1311;13;50.1884023453655;Electronic;0;2023-06-29;1168
31787;75356;63;255.22214749262747;Hip-Hop;1;2023-09-01;8646
32534;78994;60;237.2703874617947;Hip-Hop;1;2023-01-08;5371
31435;66014;97;392.628829291376;Pop;0;2023-04-09;5207
28552;60023;57;246.72200428094268;Electronic;0;2023-10-27;688
29511;8907;48;182.62792614128352;Pop;0;2023-09-19;564
32272;9869;78;313.7637806196768;Rock;1;2023-09-27;6155
34778;18547;28;108.49838425130834;Pop;0;2023-03-18;1914
35845;98813;25;96.66826698934786;Pop;1;2023-01-12;1426
35294;72856;26;103.28432264898727;Math Rock;0;2023-03-17;2590
35306;33150;66;264.1384035325062;Electroswing;0;2023-05-11;8171
28322;67382;66;287.4989533810555;Electronic;0;2023-02-01;8424
32311;23685;34;132.44070955793202;Doom Metal;1;2023-11-14;4162
28876;29859;59;233.07934473976664;Electronic;0;2023-05-30;4068
29389;45331;60;217.67008315751633;Electronic;0;2023-10-14;4653
29724;59205;98;400.9234821908228;Space Rock;1;2023-11-25;788
31787;92204;69;277.68203898918887;Pop;0;2023-10-21;8302
36058;25294;77;317.16179199091425;Pop;0;2023-10-08;1337
34760;56870;89;360.29474023788237;Pop;0;2023-01-13;9609
32111;90430;2;7.275157283000672;Hip-Hop;0;2023-03-11;7248
28077;4630;32;139.10672741147016;Post-Metal;1;2023-06-19;4126
28163;5705;41;166.478545337216;Doom Metal;1;2023-09-22;2197
27752;1777;12;48.890126883501324;Electronic;0;2023-10-07;6786
31337;57256;28;121.85665572296905;Hip-Hop;0;2023-10-05;5248
30934;48282;8;31.218885272138824;Math Rock;0;2023-06-03;3331
28485;31237;31;115.41408749767895;Rock;0;2023-09-03;2610
29613;66781;21;79.42999642786944;Hip-Hop;0;2023-11-27;5919
32562;1334;85;339.4419778241584;Electronic;0;2023-05-10;307
27685;69206;57;226.70057751189455;Pop;0;2023-08-24;8534
31787;83121;56;242.21217598893872;Doom Metal;0;2023-09-18;9171
35864;50947;97;395.5646863082039;Electronic;1;2023-05-21;8003
34763;55334;9;33.381921557959025;Hip-Hop;1;2023-03-04;8232
34051;27278;24;92.7305859085292;Pop;0;2023-08-31;8439
37097;50607;61;236.73992554521604;Electronic;0;2023-03-11;6371
29724;1934;62;244.70334541242977;Hip-Hop;0;2023-06-06;1887
33434;33515;75;289.4901964044979;Electronic;1;2023-04-29;5700
30776;89894;2;7.512930331681376;Pop;1;2023-04-12;1685
29577;92608;82;330.4457693660025;Hip-Hop;1;2023-03-16;1896
37147;62959;96;375.19945099989656;Hip-Hop;0;2023-11-01;102
35491;6828;46;172.39579659784357;Hip-Hop;0;2023-08-21;4127
29979;30845;54;233.3253355737651;Hip-Hop;1;2023-02-17;1337
30240;91201;25;99.67986278914354;Pop;1;2023-04-03;5433
36553;793;12;52.77636648343062;Folktronica;1;2023-04-20;5910
30290;39696;6;25.35190161769083;Electronic;0;2023-04-08;6138
37294;83188;33;128.95621791855;Pop;0;2023-11-20;6531
36781;42511;21;91.7534277037988;Pop;0;2023-02-18;9412
35545;39138;83;350.3522251034263;Rock;1;2023-05-26;4691
30905;84611;22;85.45999794694173;Rock;1;2023-05-05;4536
33985;73411;47;185.0400813893494;Hip-Hop;0;2023-02-17;929
30602;82213;13;52.77682747653778;Hip-Hop;0;2023-02-19;7034
30701;39633;93;367.99986345134823;Pop;0;2023-04-30;1305
33916;36791;86;361.7381419108411;Zeuhl;0;2023-07-22;7281
29389;83569;51;208.0050173870859;Math Rock;0;2023-08-09;7833
31087;30886;82;345.206481668091;Electronic;0;2023-07-20;2637
32293;65215;38;156.81760950345668;Rock;0;2023-04-23;7895
30865;76545;40;154.5649871603588;Electroswing;0;2023-04-20;4305
34045;44871;35;128.69639241588314;Rock;1;2023-08-11;1504
31221;48111;5;19.270394349112138;Rock;0;2023-05-04;7752
27444;5172;22;97.2950867132807;Rock;1;2023-09-04;6374
33026;9590;9;37.76366298497866;Pop;0;2023-03-21;6823
30443;18078;98;394.3365138581909;Pop;1;2023-02-01;4060
33625;64875;84;359.3502282536317;Hip-Hop;1;2023-08-15;3797
27731;72247;95;380.62801099028934;Space Rock;0;2023-02-02;3731
27685;85773;59;237.3402331037266;Post-Metal;0;2023-03-18;8460
27752;38228;29;118.22833884071753;Electronic;0;2023-01-11;250
31435;14938;96;376.10986506227;Hip-Hop;0;2023-09-22;6994
29618;9755;69;263.73390707741214;Rock;0;2023-09-05;6729
35171;25689;4;16.349736951613867;Rock;0;2023-07-22;6129
37117;7049;78;312.3293442041645;Hip-Hop;1;2023-03-20;9665
27367;22569;56;221.34004360431845;Hip-Hop;0;2023-07-31;3043
36639;97584;42;172.5011524032885;Hip-Hop;0;2023-01-21;5945
27367;75020;51;200.1525613330222;Rock;0;2023-08-30;2939
31151;17546;88;365.8763532111694;Hip-Hop;0;2023-06-18;1569
36699;82950;76;285.6716397711401;Electronic;0;2023-03-30;8385
32953;94450;5;18.724452616770737;Doom Metal;0;2023-05-11;6262
35569;45218;1;3.736048486357766;Electronic;1;2023-04-26;8391
28970;48123;16;64.03680168553674;Rock;0;2023-01-30;4984
35569;33747;87;324.60609080431544;Rock;0;2023-07-13;2762
32293;8710;11;47.83131480025049;Rock;0;2023-09-29;1207
37095;25359;43;186.65491862000815;Pop;0;2023-02-01;622
33963;11024;53;216.19871640385335;Pop;1;2023-08-22;3845
27470;95388;77;322.2787561775472;Pop;1;2023-07-04;3803
32560;28757;6;22.97802496927116;Hip-Hop;0;2023-03-24;5100
31435;63176;89;376.6275802050396;Post-Metal;1;2023-10-07;5587
34045;54282;31;122.1086140573896;Hip-Hop;0;2023-05-10;3994
35165;49290;28;111.71871598237816;Electronic;0;2023-01-31;380
34763;58098;45;178.25012960561045;Rock;0;2023-08-22;1204
34741;76682;72;277.7423152316837;Rock;1;2023-01-09;7764
32723;86729;77;316.98146122182783;Pop;0;2023-08-12;8393
35607;47260;52;202.37440856129302;Rock;0;2023-03-05;3485
28625;18840;80;315.7894460322427;Folktronica;0;2023-10-22;3014
30370;27411;24;85.10757088865306;Hip-Hop;1;2023-07-13;9105
30290;11448;52;211.89908645744524;Rock;0;2023-03-15;2094
31580;86570;93;370.08697746607174;Electronic;0;2023-06-23;3808
33985;75666;28;106.74062763337912;Hip-Hop;1;2023-03-11;6579
32272;95895;92;363.6129854932933;Math Rock;1;2023-05-20;5322
32048;13908;81;316.4533420973243;Pop;1;2023-02-18;1020
36027;21638;94;346.9363985137679;Hip-Hop;1;2023-01-19;5314
31745;38197;82;354.62684931448814;Chiptune;1;2023-05-03;5841
33029;22370;80;342.6572735437258;Shoegaze;0;2023-08-08;2865
28316;95018;5;20.713680220041873;Rock;0;2023-08-11;7727
29158;97218;75;318.7353154194782;Electronic;0;2023-02-11;9707
29409;2590;37;144.31310641320607;Zeuhl;1;2023-07-03;2122
34784;23561;2;7.996408899809878;Electronic;1;2023-04-04;1543
36210;3035;34;132.36063720951546;Chiptune;0;2023-05-30;7922
31236;170;54;218.71937795624683;Hip-Hop;0;2023-10-20;3952
29597;92450;46;192.7800681370271;Electronic;1;2023-03-11;5775
35677;3240;32;127.51942984717867;Post-Metal;0;2023-01-13;3257
29095;3416;92;344.2899934893375;Electronic;0;2023-08-10;8377
34396;85489;2;8.165876807921764;Pop;0;2023-02-15;5041
30829;76945;68;263.7727298998307;Pop;0;2023-06-27;1219
36781;3485;58;242.82744372675742;Chiptune;1;2023-08-18;8373
28511;53988;77;336.87066480289604;Rock;1;2023-03-18;7736
27623;18226;99;417.1135286177678;Doom Metal;1;2023-04-26;9664
36413;80460;91;360.07551582232054;Pop;0;2023-10-02;420
27367;61105;95;382.1766994836484;Electroswing;1;2023-11-10;2535
34912;20937;17;67.67528189850252;Chiptune;0;2023-01-05;8003
30865;39613;76;290.34810868877094;Space Rock;0;2023-06-07;6521
27874;84947;65;253.10611547516845;Rock;0;2023-09-21;2845
36553;95534;24;95.2695030908141;Doom Metal;1;2023-02-19;6353
28420;39953;19;75.15325332066176;Hip-Hop;0;2023-06-13;3921
27814;58946;70;262.8589982945968;Pop;0;2023-01-23;4909
30274;87400;74;296.6682431399655;Folktronica;1;2023-10-26;9500
28420;5381;68;271.2033492285944;Pop;0;2023-02-15;1369
35271;50299;28;99.38122308221706;Rock;1;2023-08-09;6880
35332;86247;17;67.57872208106848;Electronic;1;2023-07-09;3609
33397;80822;71;250.64932855284007;Hip-Hop;0;2023-01-01;7900
35725;27261;26;98.70591786212123;Electroswing;0;2023-11-15;4576
32520;32880;41;154.2972592326844;Rock;0;2023-11-22;9627
27440;16144;65;256.98609074610965;Pop;1;2023-11-01;5236
30595;49745;98;378.631020083408;Witch House;0;2023-07-26;6712
32183;72950;25;98.31412132457345;Rock;0;2023-01-28;5861
37097;31579;22;96.35080359835321;Pop;0;2023-11-18;2627
34903;80263;4;15.226379847429342;Witch House;0;2023-11-03;4740
35522;57332;79;333.373047581447;Hip-Hop;0;2023-04-10;3421
37260;92552;10;41.19754141598917;Pop;1;2023-03-13;7119
35677;63816;18;73.37614777484598;Math Rock;0;2023-01-27;2917
28220;71520;79;335.4671638913052;Post-Metal;0;2023-11-13;5372
35881;19179;95;371.34691034965897;Space Rock;0;2023-08-12;5155
30464;92527;11;43.672076029710574;Pop;1;2023-08-12;2749
29124;75858;1;3.8306083076689554;Pop;0;2023-01-25;7824
27378;60198;42;147.97617979192924;Rock;0;2023-08-30;872
36413;36367;21;84.4384716421214;Rock;0;2023-05-11;4212
32004;52956;25;108.60452642453997;Hip-Hop;0;2023-06-22;9354
35214;99831;32;119.14533984473506;Electronic;0;2023-04-21;6824
35864;41912;23;86.09495490143217;Pop;1;2023-02-13;5061
36602;83423;68;276.07681662614084;Electronic;0;2023-04-06;961
29431;53620;20;79.09712740333592;Witch House;0;2023-03-03;3026
36849;44297;45;193.51507202446345;Rock;0;2023-01-19;4773
32177;22792;17;66.26319872861009;Hip-Hop;0;2023-04-19;4835
29724;8302;4;17.225839424155023;Electronic;0;2023-06-14;89
32560;98530;7;28.622746175976864;Rock;0;2023-06-16;7628
30286;35780;84;354.98990282062874;Electronic;0;2023-05-30;9538
29226;36895;56;215.00321536279066;Rock;1;2023-06-24;857
33954;98918;4;15.822080021230413;Pop;0;2023-06-03;5788
36073;79619;12;48.39111869536448;Chiptune;0;2023-04-14;4981
30602;49251;82;333.783349539117;Pop;0;2023-03-10;5032
33272;70995;92;354.58869421418973;Electronic;1;2023-09-01;9827
29389;41771;65;253.46127974607805;Doom Metal;1;2023-01-22;5575
35214;22301;36;155.0918208468144;Pop;0;2023-11-27;7693
30934;68236;89;372.0623630828981;Electronic;0;2023-11-23;4212
32111;29486;28;105.11291557396015;Electronic;0;2023-10-21;6237
33029;40286;68;275.5925274737453;Electronic;0;2023-05-23;7601
31221;66556;31;131.4948139728888;Rock;0;2023-08-05;9086
36213;32472;47;181.11381615626786;Pop;1;2023-04-24;2497
35845;48672;1;4.105745114705622;Pop;1;2023-08-02;3995
34802;20271;68;279.7602461123808;Rock;0;2023-04-23;7507
33860;88152;96;351.56235879684345;Hip-Hop;0;2023-11-25;179
32383;13699;50;192.24097984458749;Electroswing;0;2023-04-30;7575
33029;72266;34;132.41382674173965;Electronic;0;2023-05-04;768
32723;39730;82;328.0023553180441;Pop;0;2023-01-13;1125
37007;11172;14;54.46102568381757;Electroswing;0;2023-04-18;5662
33625;79484;98;399.69818606332797;Electronic;0;2023-01-30;7368
27882;60685;71;279.4523406841301;Hip-Hop;0;2023-04-07;2107
33914;55166;64;236.03941569757706;Hip-Hop;1;2023-03-05;2613
27440;49949;37;127.92346273747691;Folktronica;1;2023-06-21;2894
28873;34726;85;330.84912752240473;Hip-Hop;1;2023-11-27;4960
32115;19451;16;64.49411734498123;Hip-Hop;0;2023-01-08;2096
28858;13301;79;315.9257851447761;Electronic;0;2023-11-09;7904
29579;84601;44;166.45998460787493;Hip-Hop;0;2023-08-17;2323
35444;4442;0;0.0;Rock;0;2023-01-05;7766
33403;19333;2;7.840631238495653;Witch House;0;2023-09-14;8121
28485;20116;69;287.74701127451897;Rock;0;2023-09-12;5158
28970;99406;51;213.07905842991278;Electronic;0;2023-03-11;4711
33038;87405;52;216.52965379574638;Hip-Hop;1;2023-01-04;9164
28995;41998;2;8.255840161259972;Pop;0;2023-07-11;9782
29149;86152;93;349.8800069261029;Post-Metal;0;2023-10-28;7551
27987;13616;46;182.13563468757758;Rock;0;2023-11-09;4108
28129;14733;74;318.06987836629156;Electronic;0;2023-07-21;3601
31413;25368;90;355.54792534946245;Electronic;0;2023-06-24;4966
35444;42739;85;313.8163680311206;Rock;0;2023-07-04;5613
33130;982;5;20.7158125839132;Rock;0;2023-04-01;8656
28485;62882;45;184.8365715798779;Pop;1;2023-05-08;7214
36513;58610;94;373.92722640722127;Post-Metal;0;2023-04-30;1700
27623;87091;60;236.56527900365901;Hip-Hop;0;2023-10-10;8630
35628;90856;42;169.94311892473814;Electronic;0;2023-10-31;7392
33792;81667;55;228.2741726472929;Hip-Hop;0;2023-11-03;5225
28334;84352;69;277.09327118444946;Rock;0;2023-01-09;7931
31806;8567;19;78.20728931807326;Witch House;0;2023-11-26;8775
27627;91866;46;199.3312884224117;Zeuhl;0;2023-02-25;4317
28335;71886;53;209.1278068183586;Shoegaze;1;2023-03-03;1504
33130;10729;40;181.5138157026318;Electroswing;0;2023-04-19;3056
35674;83912;74;322.8699747654636;Hip-Hop;0;2023-02-15;9373
33038;87351;65;253.84876160081225;Rock;0;2023-10-30;377
37330;36215;30;132.24210917511974;Rock;0;2023-01-25;4046
35648;57936;63;245.2700711251699;Folktronica;0;2023-02-11;248
36329;87082;89;399.3912825798036;Post-Metal;0;2023-06-17;93
31026;45589;90;355.3767036288231;Hip-Hop;0;2023-11-12;7529
28097;18954;57;233.86616308918255;Electronic;0;2023-07-10;340
31367;68409;54;221.34746988098476;Chiptune;0;2023-08-15;8474
32560;74905;45;176.55860778321016;Electronic;0;2023-01-20;2416
30274;34104;94;384.44761692796953;Doom Metal;0;2023-02-09;8189
27470;70950;23;97.3386280653286;Electronic;0;2023-04-06;3369
31337;94806;76;305.3002849104975;Hip-Hop;0;2023-02-14;1305
27752;49265;88;356.6080632803531;Rock;0;2023-01-24;6283
30768;20157;36;149.84127475789163;Pop;1;2023-06-05;6650
33527;13424;40;151.11534102137347;Pop;1;2023-04-08;3433
28939;38063;24;96.4042155981691;Pop;1;2023-10-16;9633
34903;42806;28;119.04665470968682;Pop;0;2023-04-27;3816
37008;1988;30;118.33198782936869;Hip-Hop;0;2023-04-01;6842
27399;62980;1;4.119888392116959;Hip-Hop;0;2023-05-29;7180
32823;37598;11;40.35472200102109;Pop;0;2023-04-23;3377
35117;83906;4;16.08326067864634;Pop;0;2023-02-27;2567
35275;27869;60;238.3161377520053;Hip-Hop;0;2023-01-24;2245
34784;76971;90;360.906934117706;Hip-Hop;0;2023-11-22;4803
34207;63806;55;218.16198783400998;Pop;0;2023-11-21;4957
33806;80085;97;411.9933179119696;Electronic;0;2023-01-05;1480
30371;16637;77;294.02212890826223;Pop;0;2023-05-18;3576
32137;57468;70;275.0960294548952;Hip-Hop;0;2023-07-06;4373
33527;97920;36;138.36479370226346;Pop;0;2023-07-21;7089
30443;17008;35;130.75222342907944;Pop;0;2023-08-26;7824
31880;95748;73;290.99837398115744;Rock;0;2023-10-26;8183
31181;76865;28;106.72841252030291;Hip-Hop;0;2023-02-18;9777
36413;3390;79;319.88164008669196;Electronic;1;2023-11-04;8853
32804;9459;37;150.01192612232705;Rock;0;2023-11-29;3185
31701;68482;84;338.65634483726126;Electronic;0;2023-08-27;6361
27623;74889;40;164.62152245970998;Doom Metal;0;2023-11-27;5602
28511;76023;32;113.04724504728989;Rock;0;2023-11-14;6314
34871;41401;92;395.514427431958;Hip-Hop;0;2023-02-23;1016
36058;67629;80;319.0370395129631;Hip-Hop;0;2023-11-18;7604
31554;51858;12;49.64688356744232;Pop;1;2023-03-06;5384
36519;64368;5;19.000970880431467;Rock;1;2023-09-02;4620
35316;36528;65;243.4261657783578;Rock;0;2023-08-28;6734
28476;70649;7;28.712791896506573;Electronic;0;2023-05-20;3712
29055;16938;63;261.128125225052;Doom Metal;0;2023-04-05;2218
29579;37673;95;356.66313361195046;Electronic;0;2023-04-02;8381
35306;1113;99;407.8283473451487;Rock;0;2023-06-27;7528
34954;35546;8;33.12125204887676;Hip-Hop;0;2023-04-30;2684
28552;97277;22;90.7668301463977;Space Rock;0;2023-05-12;534
28625;89018;70;282.1410557908806;Electronic;0;2023-07-12;6542
27378;48356;94;381.8350130218176;Rock;1;2023-09-16;4912
35306;75562;20;86.8432464099999;Electronic;0;2023-04-01;2620
34198;34083;0;0.0;Electronic;0;2023-09-17;9128
34091;60483;45;187.88631182328638;Hip-Hop;1;2023-07-21;1999
34565;79099;61;249.13832563267124;Doom Metal;0;2023-07-06;5474
34415;11305;1;3.725620320460589;Chiptune;0;2023-11-05;3935
33159;56626;74;274.918421048675;Hip-Hop;0;2023-11-06;2863
27814;72552;81;326.7242551298729;Post-Metal;1;2023-05-03;4264
33217;44886;43;158.24381993408963;Post-Metal;0;2023-01-17;6176
33959;71247;87;306.307001631241;Zeuhl;0;2023-07-01;8537
37330;12589;82;382.15006008964485;Rock;1;2023-03-26;4995
29055;20968;4;15.226931953112926;Pop;0;2023-02-15;6318
32745;87441;92;384.91041954640366;Electronic;0;2023-03-09;8258
27987;24257;38;153.77941192379808;Electronic;0;2023-04-09;4257
28129;58349;65;290.24674045884393;Rock;0;2023-04-03;8431
36464;25053;80;350.26945918655116;Hip-Hop;0;2023-09-02;8965
28476;80973;44;180.94044677973966;Electronic;0;2023-03-11;7221
31877;87352;74;275.0043260203287;Hip-Hop;0;2023-09-20;9022
33026;58480;12;51.6808114997759;Hip-Hop;0;2023-05-22;6136
30776;80733;92;345.1503397562841;Pop;0;2023-06-08;3663
34045;60201;31;130.64497640013983;Witch House;0;2023-01-24;1858
34107;83626;42;159.6846592741237;Rock;1;2023-11-11;159
30774;83141;7;27.301453813054195;Rock;0;2023-04-28;6661
34533;2507;73;325.9468053685812;Hip-Hop;0;2023-02-04;8898
33434;98121;88;356.32728080243163;Rock;1;2023-01-27;4916
35510;20710;58;222.94009852175932;Rock;1;2023-10-12;5517
30434;58536;10;39.563431943101044;Hip-Hop;0;2023-08-20;955
35491;44841;27;109.28750766216162;Rock;0;2023-05-10;5163
33397;60588;96;367.6189573641805;Electronic;0;2023-07-30;9273
29668;59322;38;156.9576219495912;Hip-Hop;0;2023-04-28;7007
27452;43203;25;95.92580319740473;Pop;1;2023-04-25;8526
30865;56589;71;253.59749293301914;Space Rock;0;2023-09-19;2250
29862;3091;25;98.90961592253795;Hip-Hop;1;2023-03-11;5224
35674;59232;31;120.2404964197209;Folktronica;1;2023-02-09;5450
33616;21553;45;181.31003539547254;Rock;0;2023-07-27;7774
29553;94672;27;106.92009012103247;Hip-Hop;1;2023-03-16;8500
29596;80228;6;25.0389264569789;Doom Metal;0;2023-07-18;6575
29991;33742;34;140.8737264060215;Hip-Hop;0;2023-08-31;2253
35136;21662;65;233.88283626454043;Electronic;1;2023-10-24;8123
32785;41026;21;83.79754112551714;Rock;0;2023-07-02;5619
27882;6093;21;82.13289460049208;Rock;0;2023-11-02;3258
34965;35675;2;7.877631323336251;Hip-Hop;1;2023-10-29;6578
36027;571;45;163.87012486643613;Electronic;0;2023-10-20;3147
31236;12085;49;164.9170959798247;Electronic;0;2023-04-24;1092
36781;65844;7;30.094682689286117;Electronic;0;2023-04-27;6585
28077;60753;3;11.857922101817008;Folktronica;0;2023-10-05;5571
31939;69279;14;56.81816829319542;Rock;1;2023-02-06;4570
27440;94329;43;166.0842374866708;Electronic;0;2023-01-31;3050
33727;766;38;141.084564607673;Hip-Hop;1;2023-04-22;1761
36464;24199;75;291.8139528789802;Pop;1;2023-07-20;5637
36554;61202;28;106.32738309581812;Hip-Hop;0;2023-06-05;1644
36258;73272;72;296.7617283720888;Electronic;0;2023-10-19;7079
34332;81739;61;248.0914592281769;Pop;0;2023-09-24;4749
28220;47200;83;342.97572638480176;Electronic;0;2023-03-12;6586
29862;11378;33;134.5526563366258;Hip-Hop;0;2023-02-08;8409
32004;79834;25;90.29685110093799;Electronic;1;2023-07-13;2845
35006;8037;84;329.8671842893381;Math Rock;0;2023-01-30;1269
35165;40365;86;329.881124289291;Hip-Hop;1;2023-10-26;7917
33369;89906;17;68.56936341335636;Rock;0;2023-07-10;6418
29139;37444;62;239.86798808695804;Pop;0;2023-04-03;374
36183;1664;51;207.15285683954676;Rock;0;2023-02-22;733
30114;39245;53;215.78397435306968;Rock;0;2023-09-10;6126
33616;58392;87;343.55198602751926;Electronic;1;2023-08-14;1298
29991;77565;41;166.29383382084703;Rock;0;2023-08-19;347
35059;85360;92;374.92380300189666;Hip-Hop;1;2023-08-27;5052
33792;15078;53;213.31068377887337;Rock;1;2023-05-04;2149
35155;57850;51;207.63284483234634;Rock;0;2023-02-07;6214
27940;19632;12;49.58805990472703;Rock;0;2023-05-14;8913
35316;52653;31;121.73241867240895;Electronic;0;2023-03-04;5253
29055;67447;82;315.8238910459901;Witch House;0;2023-07-18;2457
36849;33501;80;325.55982081845485;Electronic;0;2023-01-13;9199
28322;19898;65;252.48153949561072;Pop;0;2023-07-14;7751
31201;58916;81;323.84463426339136;Electronic;1;2023-04-04;3843
33836;37378;57;226.4700172472979;Electronic;0;2023-01-11;7199
32633;76671;38;164.81800047707304;Electronic;0;2023-05-19;9199
32936;26898;26;107.94439478954749;Electronic;0;2023-06-22;1456
27940;47281;77;326.99463071399174;Hip-Hop;0;2023-04-19;3056
30028;57321;53;216.35906281947456;Rock;0;2023-04-27;6841
27710;72593;78;316.4782875517111;Pop;0;2023-01-21;1893
30371;94487;71;289.9019865414696;Pop;1;2023-11-25;8806
28097;68290;72;281.41264089828314;Pop;0;2023-10-19;5631
31558;31942;84;316.8266001046505;Folktronica;1;2023-10-03;4472
35457;99677;42;172.87891852954962;Electronic;0;2023-02-25;7221
35092;14235;98;402.01846670157175;Hip-Hop;0;2023-07-27;4028
32267;75173;51;218.55862773474328;Rock;1;2023-04-17;3894
32095;3377;13;54.232082861557686;Electronic;0;2023-10-17;2030
27932;30784;90;352.1523131615942;Rock;0;2023-10-23;4398
32267;41250;7;26.439710932730964;Electronic;0;2023-10-12;5119
28432;43026;34;138.3717387803041;Rock;1;2023-06-27;8653
35294;16448;17;68.08491501392417;Electronic;0;2023-03-18;6181
27668;85866;54;209.9413540098144;Electronic;0;2023-06-21;2635
27697;16714;77;316.4097063071891;Rock;0;2023-05-16;3932
31701;4859;51;191.88444521898504;Folktronica;0;2023-01-11;2665
36228;51116;71;275.20661470953945;Hip-Hop;0;2023-09-06;7702
27752;85009;48;219.37985433965503;Rock;0;2023-06-27;2500
33914;59835;7;26.62180660410087;Electronic;0;2023-01-14;5566
31885;82061;36;147.1811180949312;Electronic;0;2023-04-02;454
27803;4540;65;273.06748184227905;Post-Metal;0;2023-03-02;4038
32191;63984;80;333.5518052921715;Pop;0;2023-06-15;3726
33625;18858;76;314.28807040407276;Hip-Hop;1;2023-11-24;163
30934;5365;77;314.9573775311478;Hip-Hop;0;2023-04-11;9685
34153;65986;40;159.8708113762336;Rock;0;2023-06-27;2790
30042;59170;72;308.68840787750185;Electronic;0;2023-06-06;8846
28037;86367;26;111.1842455074452;Pop;1;2023-07-14;5206
33225;21079;19;79.81342218348622;Rock;0;2023-03-29;410
35674;37575;37;159.84264630856512;Electronic;0;2023-01-26;2775
29389;870;11;46.09592888262157;Hip-Hop;0;2023-04-01;8642
28471;62625;41;161.270917936674;Pop;0;2023-08-30;5005
27452;40076;85;328.2563942664978;Space Rock;0;2023-08-31;4303
32347;93677;49;199.6271061205558;Electronic;0;2023-06-18;687
